video,split,codec,crf,ok,bitrate,size
913_893.mp4,Deepfakes,h264,28,1,617361,1630862
913_893.mp4,Deepfakes,h264,38,1,177345,468487
913_893.mp4,Deepfakes,hevc,18,1,372389,983730
913_893.mp4,Deepfakes,hevc,28,1,112268,296577
913_893.mp4,Deepfakes,hevc,38,1,44864,118517
913_893.mp4,Deepfakes,av1,20,1,647008,1709181
913_893.mp4,Deepfakes,av1,30,1,351777,929279
913_893.mp4,Deepfakes,av1,40,1,181413,479234
914_899.mp4,Deepfakes,h264,18,1,1929426,2468058
914_899.mp4,Deepfakes,h264,28,1,579481,741253
914_899.mp4,Deepfakes,h264,38,1,157721,201752
914_899.mp4,Deepfakes,hevc,18,1,388489,496943
914_899.mp4,Deepfakes,hevc,28,1,108223,138436
914_899.mp4,Deepfakes,hevc,38,1,42771,54712
914_899.mp4,Deepfakes,av1,20,1,660283,844613
914_899.mp4,Deepfakes,av1,30,1,370954,474513
914_899.mp4,Deepfakes,av1,40,1,192419,246137
915_895.mp4,Deepfakes,h264,18,1,6356781,11187936
915_895.mp4,Deepfakes,h264,28,1,1754173,3087346
915_895.mp4,Deepfakes,h264,38,1,456620,803652
915_895.mp4,Deepfakes,hevc,18,1,803659,1414441
915_895.mp4,Deepfakes,hevc,28,1,202367,356167
915_895.mp4,Deepfakes,hevc,38,1,79193,139380
915_895.mp4,Deepfakes,av1,20,1,1152978,2029242
915_895.mp4,Deepfakes,av1,30,1,581001,1022562
915_895.mp4,Deepfakes,av1,40,1,289463,509455
916_783.mp4,Deepfakes,h264,18,1,7580795,15287937
916_783.mp4,Deepfakes,h264,28,1,2998686,6047351
916_783.mp4,Deepfakes,h264,38,1,882107,1778916
916_783.mp4,Deepfakes,hevc,18,1,1971077,3975006
916_783.mp4,Deepfakes,hevc,28,1,474359,956625
916_783.mp4,Deepfakes,hevc,38,1,109613,221053
916_783.mp4,Deepfakes,av1,20,1,3080029,6211393
916_783.mp4,Deepfakes,av1,30,1,1557783,3141530
916_783.mp4,Deepfakes,av1,40,1,657965,1326897
917_924.mp4,Deepfakes,h264,18,1,2354860,5274887
917_924.mp4,Deepfakes,h264,28,1,704063,1577103
917_924.mp4,Deepfakes,h264,38,1,201818,452073
917_924.mp4,Deepfakes,hevc,18,1,513067,1149272
917_924.mp4,Deepfakes,hevc,28,1,146448,328044
917_924.mp4,Deepfakes,hevc,38,1,52494,117587
917_924.mp4,Deepfakes,av1,20,1,902870,2022431
917_924.mp4,Deepfakes,av1,30,1,469554,1051802
917_924.mp4,Deepfakes,av1,40,1,232683,521212
918_934.mp4,Deepfakes,h264,18,1,3456427,8157170
918_934.mp4,Deepfakes,h264,28,1,779021,1838491
918_934.mp4,Deepfakes,h264,38,1,170588,402588
918_934.mp4,Deepfakes,hevc,18,1,361027,852026
918_934.mp4,Deepfakes,hevc,28,1,98950,233524
918_934.mp4,Deepfakes,hevc,38,1,45293,106893
918_934.mp4,Deepfakes,av1,20,1,477782,1127566
918_934.mp4,Deepfakes,av1,30,1,247698,584569
918_934.mp4,Deepfakes,av1,40,1,127789,301584
919_015.mp4,Deepfakes,h264,18,1,1547375,3442911
919_015.mp4,Deepfakes,h264,28,1,474333,1055392
919_015.mp4,Deepfakes,h264,38,1,140759,313189
919_015.mp4,Deepfakes,hevc,18,1,279071,620935
919_015.mp4,Deepfakes,hevc,28,1,92667,206185
919_015.mp4,Deepfakes,hevc,38,1,40848,90889
919_015.mp4,Deepfakes,av1,20,1,479118,1066039
919_015.mp4,Deepfakes,av1,30,1,276831,615950
919_015.mp4,Deepfakes,av1,40,1,146031,324920
920_811.mp4,Deepfakes,h264,18,1,7973047,14790003
920_811.mp4,Deepfakes,h264,28,1,1905070,3533906
920_811.mp4,Deepfakes,h264,38,1,470663,873080
920_811.mp4,Deepfakes,hevc,18,1,919904,1706422
920_811.mp4,Deepfakes,hevc,28,1,254878,472800
920_811.mp4,Deepfakes,hevc,38,1,99809,185147
920_811.mp4,Deepfakes,av1,20,1,1101379,2043059
920_811.mp4,Deepfakes,av1,30,1,604298,1120973
920_811.mp4,Deepfakes,av1,40,1,298930,554517
921_569.mp4,Deepfakes,h264,18,1,14767715,18213516
921_569.mp4,Deepfakes,h264,28,1,3803769,4691316
921_569.mp4,Deepfakes,h264,38,1,921977,1137106
921_569.mp4,Deepfakes,hevc,18,1,2279883,2811857
921_569.mp4,Deepfakes,hevc,28,1,537508,662927
921_569.mp4,Deepfakes,hevc,38,1,164708,203140
921_569.mp4,Deepfakes,av1,20,1,3135959,3867683
921_569.mp4,Deepfakes,av1,30,1,1483568,1829735
921_569.mp4,Deepfakes,av1,40,1,667364,823083
922_898.mp4,Deepfakes,h264,18,1,2193572,6756203
922_898.mp4,Deepfakes,h264,28,1,674562,2077652
922_898.mp4,Deepfakes,h264,38,1,181657,559505
922_898.mp4,Deepfakes,hevc,18,1,389922,1200960
922_898.mp4,Deepfakes,hevc,28,1,114481,352602
922_898.mp4,Deepfakes,hevc,38,1,43027,132524
922_898.mp4,Deepfakes,av1,20,1,624100,1922230
922_898.mp4,Deepfakes,av1,30,1,357821,1102089
922_898.mp4,Deepfakes,av1,40,1,192190,591946
923_023.mp4,Deepfakes,h264,18,1,9693735,29178143
923_023.mp4,Deepfakes,h264,28,1,2364135,7116049
923_023.mp4,Deepfakes,h264,38,1,436663,1314357
923_023.mp4,Deepfakes,hevc,18,1,1283128,3862216
923_023.mp4,Deepfakes,hevc,28,1,195703,589067
923_023.mp4,Deepfakes,hevc,38,1,62422,187891
923_023.mp4,Deepfakes,av1,20,1,1631443,4910644
923_023.mp4,Deepfakes,av1,30,1,719039,2164310
923_023.mp4,Deepfakes,av1,40,1,301772,908335
924_917.mp4,Deepfakes,h264,18,1,2113729,13189670
924_917.mp4,Deepfakes,h264,28,1,645755,4029516
924_917.mp4,Deepfakes,h264,38,1,147235,918752
924_917.mp4,Deepfakes,hevc,18,1,356855,2226777
924_917.mp4,Deepfakes,hevc,28,1,89376,557712
924_917.mp4,Deepfakes,hevc,38,1,32501,202809
924_917.mp4,Deepfakes,av1,20,1,592174,3695168
924_917.mp4,Deepfakes,av1,30,1,327242,2041991
924_917.mp4,Deepfakes,av1,40,1,171326,1069076
925_933.mp4,Deepfakes,h264,18,1,5822216,8636288
925_933.mp4,Deepfakes,h264,28,1,1849921,2744050
925_933.mp4,Deepfakes,h264,38,1,490850,728095
925_933.mp4,Deepfakes,hevc,18,1,891221,1321978
925_933.mp4,Deepfakes,hevc,28,1,240011,356017
925_933.mp4,Deepfakes,hevc,38,1,85744,127187
925_933.mp4,Deepfakes,av1,20,1,1355265,2010311
925_933.mp4,Deepfakes,av1,30,1,694048,1029506
925_933.mp4,Deepfakes,av1,40,1,334795,496614
926_900.mp4,Deepfakes,h264,18,1,2027840,3376354
926_900.mp4,Deepfakes,h264,28,1,564427,939771
926_900.mp4,Deepfakes,h264,38,1,123548,205708
926_900.mp4,Deepfakes,hevc,18,1,292215,486539
926_900.mp4,Deepfakes,hevc,28,1,71699,119379
926_900.mp4,Deepfakes,hevc,38,1,30467,50728
926_900.mp4,Deepfakes,av1,20,1,521037,867527
926_900.mp4,Deepfakes,av1,30,1,285688,475672
926_900.mp4,Deepfakes,av1,40,1,146479,243889
927_912.mp4,Deepfakes,h264,18,1,1570366,5472728
927_912.mp4,Deepfakes,h264,28,1,437114,1523343
927_912.mp4,Deepfakes,h264,38,1,109536,381734
927_912.mp4,Deepfakes,hevc,18,1,257054,895835
927_912.mp4,Deepfakes,hevc,28,1,70133,244414
927_912.mp4,Deepfakes,hevc,38,1,28767,100256
927_912.mp4,Deepfakes,av1,20,1,451231,1572543
927_912.mp4,Deepfakes,av1,30,1,249681,870141
927_912.mp4,Deepfakes,av1,40,1,130926,456280
928_160.mp4,Deepfakes,h264,18,1,6212401,9732762
928_160.mp4,Deepfakes,h264,28,1,1771018,2774595
928_160.mp4,Deepfakes,h264,38,1,465891,729896
928_160.mp4,Deepfakes,hevc,18,1,1111515,1741375
928_160.mp4,Deepfakes,hevc,28,1,275998,432398
928_160.mp4,Deepfakes,hevc,38,1,101431,158910
928_160.mp4,Deepfakes,av1,20,1,1786588,2798988
928_160.mp4,Deepfakes,av1,30,1,957663,1500340
928_160.mp4,Deepfakes,av1,40,1,465271,728926
929_962.mp4,Deepfakes,h264,18,1,1626612,3131230
929_962.mp4,Deepfakes,h264,28,1,377042,725806
929_962.mp4,Deepfakes,h264,38,1,81402,156699
929_962.mp4,Deepfakes,hevc,18,1,218388,420397
929_962.mp4,Deepfakes,hevc,28,1,57538,110762
929_962.mp4,Deepfakes,hevc,38,1,28210,54306
929_962.mp4,Deepfakes,av1,20,1,411607,792345
929_962.mp4,Deepfakes,av1,30,1,226358,435740
929_962.mp4,Deepfakes,av1,40,1,113033,217590
930_763.mp4,Deepfakes,h264,18,1,4174465,7792335
930_763.mp4,Deepfakes,h264,28,1,1565488,2922246
930_763.mp4,Deepfakes,h264,38,1,463958,866056
930_763.mp4,Deepfakes,hevc,18,1,1619148,3022411
930_763.mp4,Deepfakes,hevc,28,1,445140,830928
930_763.mp4,Deepfakes,hevc,38,1,119057,222240
930_763.mp4,Deepfakes,av1,20,1,2333882,4356580
930_763.mp4,Deepfakes,av1,30,1,1315071,2454801
930_763.mp4,Deepfakes,av1,40,1,639898,1194478
931_936.mp4,Deepfakes,h264,18,1,4071515,6494068
931_936.mp4,Deepfakes,h264,28,1,1195821,1907336
931_936.mp4,Deepfakes,h264,38,1,230635,367863
931_936.mp4,Deepfakes,hevc,18,1,567519,905193
931_936.mp4,Deepfakes,hevc,28,1,140606,224267
931_936.mp4,Deepfakes,hevc,38,1,47162,75224
931_936.mp4,Deepfakes,av1,20,1,751984,1199415
931_936.mp4,Deepfakes,av1,30,1,425938,679372
931_936.mp4,Deepfakes,av1,40,1,233868,373020
932_384.mp4,Deepfakes,h264,18,1,7713954,18667770
932_384.mp4,Deepfakes,h264,28,1,2662139,6442377
932_384.mp4,Deepfakes,h264,38,1,704537,1704980
932_384.mp4,Deepfakes,hevc,18,1,1896930,4590573
932_384.mp4,Deepfakes,hevc,28,1,493554,1194403
932_384.mp4,Deepfakes,hevc,38,1,137580,332945
932_384.mp4,Deepfakes,av1,20,1,3055224,7393644
932_384.mp4,Deepfakes,av1,30,1,1576354,3814779
932_384.mp4,Deepfakes,av1,40,1,697082,1686940
933_925.mp4,Deepfakes,h264,18,1,4730732,9737424
933_925.mp4,Deepfakes,h264,28,1,1304390,2684871
933_925.mp4,Deepfakes,h264,38,1,332641,684688
933_925.mp4,Deepfakes,hevc,18,1,632606,1302115
933_925.mp4,Deepfakes,hevc,28,1,166023,341732
933_925.mp4,Deepfakes,hevc,38,1,65533,134890
933_925.mp4,Deepfakes,av1,20,1,970974,1998589
933_925.mp4,Deepfakes,av1,30,1,501865,1033006
933_925.mp4,Deepfakes,av1,40,1,249334,513214
934_918.mp4,Deepfakes,h264,18,1,4339682,8180302
934_918.mp4,Deepfakes,h264,28,1,1104763,2082480
934_918.mp4,Deepfakes,h264,38,1,253219,477318
934_918.mp4,Deepfakes,hevc,18,1,531012,1000958
934_918.mp4,Deepfakes,hevc,28,1,135234,254917
934_918.mp4,Deepfakes,hevc,38,1,55421,104469
934_918.mp4,Deepfakes,av1,20,1,725549,1367661
934_918.mp4,Deepfakes,av1,30,1,363007,684269
934_918.mp4,Deepfakes,av1,40,1,182167,343385
935_733.mp4,Deepfakes,h264,18,1,9199203,24837849
935_733.mp4,Deepfakes,h264,28,1,2444249,6599473
935_733.mp4,Deepfakes,h264,38,1,674505,1821164
935_733.mp4,Deepfakes,hevc,18,1,1411922,3812192
935_733.mp4,Deepfakes,hevc,28,1,417563,1127421
935_733.mp4,Deepfakes,hevc,38,1,156960,423792
935_733.mp4,Deepfakes,av1,20,1,1695592,4578101
935_733.mp4,Deepfakes,av1,30,1,887042,2395016
935_733.mp4,Deepfakes,av1,40,1,434362,1172779
936_931.mp4,Deepfakes,h264,18,1,2404169,3570191
936_931.mp4,Deepfakes,h264,28,1,728347,1081596
936_931.mp4,Deepfakes,h264,38,1,203144,301669
936_931.mp4,Deepfakes,hevc,18,1,528833,785318
936_931.mp4,Deepfakes,hevc,28,1,147211,218609
936_931.mp4,Deepfakes,hevc,38,1,52017,77246
936_931.mp4,Deepfakes,av1,20,1,857651,1273613
936_931.mp4,Deepfakes,av1,30,1,450967,669686
936_931.mp4,Deepfakes,av1,40,1,220379,327264
937_888.mp4,Deepfakes,h264,18,1,2317549,5272426
937_888.mp4,Deepfakes,h264,28,1,759098,1726948
937_888.mp4,Deepfakes,h264,38,1,216059,491535
937_888.mp4,Deepfakes,hevc,18,1,538116,1224216
937_888.mp4,Deepfakes,hevc,28,1,139526,317422
937_888.mp4,Deepfakes,hevc,38,1,47906,108988
937_888.mp4,Deepfakes,av1,20,1,876364,1993730
937_888.mp4,Deepfakes,av1,30,1,493209,1122052
937_888.mp4,Deepfakes,av1,40,1,250148,569087
938_987.mp4,Deepfakes,h264,18,1,2799994,5165990
938_987.mp4,Deepfakes,h264,28,1,967214,1784511
938_987.mp4,Deepfakes,h264,38,1,281074,518582
938_987.mp4,Deepfakes,hevc,18,1,688884,1270991
938_987.mp4,Deepfakes,hevc,28,1,179235,330689
938_987.mp4,Deepfakes,hevc,38,1,55507,102412
938_987.mp4,Deepfakes,av1,20,1,1115018,2057209
938_987.mp4,Deepfakes,av1,30,1,640953,1182560
938_987.mp4,Deepfakes,av1,40,1,315033,581237
939_115.mp4,Deepfakes,h264,18,1,1622239,3454018
939_115.mp4,Deepfakes,h264,28,1,415893,885507
939_115.mp4,Deepfakes,h264,38,1,101674,216483
939_115.mp4,Deepfakes,hevc,18,1,204394,435190
939_115.mp4,Deepfakes,hevc,28,1,61260,130433
939_115.mp4,Deepfakes,hevc,38,1,30263,64437
939_115.mp4,Deepfakes,av1,20,1,372462,793034
939_115.mp4,Deepfakes,av1,30,1,200750,427432
939_115.mp4,Deepfakes,av1,40,1,101353,215799
940_941.mp4,Deepfakes,h264,18,1,2001270,3091963
940_941.mp4,Deepfakes,h264,28,1,583304,901205
940_941.mp4,Deepfakes,h264,38,1,150346,232285
940_941.mp4,Deepfakes,hevc,18,1,358881,554472
940_941.mp4,Deepfakes,hevc,28,1,106453,164470
940_941.mp4,Deepfakes,hevc,38,1,41679,64395
940_941.mp4,Deepfakes,av1,20,1,628444,970947
940_941.mp4,Deepfakes,av1,30,1,334901,517423
940_941.mp4,Deepfakes,av1,40,1,168588,260470
941_940.mp4,Deepfakes,h264,18,1,2324692,5741991
941_940.mp4,Deepfakes,h264,28,1,702516,1735215
941_940.mp4,Deepfakes,h264,38,1,182212,450066
941_940.mp4,Deepfakes,hevc,18,1,354359,875269
941_940.mp4,Deepfakes,hevc,28,1,101510,250731
941_940.mp4,Deepfakes,hevc,38,1,38612,95374
941_940.mp4,Deepfakes,av1,20,1,651977,1610384
941_940.mp4,Deepfakes,av1,30,1,338831,836914
941_940.mp4,Deepfakes,av1,40,1,168274,415637
942_943.mp4,Deepfakes,h264,18,1,4243293,10502151
942_943.mp4,Deepfakes,h264,28,1,1224290,3030118
942_943.mp4,Deepfakes,h264,38,1,336917,833871
942_943.mp4,Deepfakes,hevc,18,1,677290,1676295
942_943.mp4,Deepfakes,hevc,28,1,172907,427946
942_943.mp4,Deepfakes,hevc,38,1,64932,160707
942_943.mp4,Deepfakes,av1,20,1,1028781,2546234
942_943.mp4,Deepfakes,av1,30,1,513397,1270658
942_943.mp4,Deepfakes,av1,40,1,242573,600369
943_942.mp4,Deepfakes,h264,18,1,3724323,8752161
943_942.mp4,Deepfakes,h264,28,1,906749,2130862
943_942.mp4,Deepfakes,h264,38,1,233152,547908
943_942.mp4,Deepfakes,hevc,18,1,408700,960446
943_942.mp4,Deepfakes,hevc,28,1,112317,263945
943_942.mp4,Deepfakes,hevc,38,1,49511,116351
943_942.mp4,Deepfakes,av1,20,1,663462,1559137
943_942.mp4,Deepfakes,av1,30,1,327394,769378
943_942.mp4,Deepfakes,av1,40,1,152401,358143
944_032.mp4,Deepfakes,h264,18,1,2083332,2968749
944_032.mp4,Deepfakes,h264,28,1,498251,710009
944_032.mp4,Deepfakes,h264,38,1,133982,190925
944_032.mp4,Deepfakes,hevc,18,1,239824,341750
944_032.mp4,Deepfakes,hevc,28,1,74802,106593
944_032.mp4,Deepfakes,hevc,38,1,38194,54427
944_032.mp4,Deepfakes,av1,20,1,502850,716562
944_032.mp4,Deepfakes,av1,30,1,283021,403306
944_032.mp4,Deepfakes,av1,40,1,141183,201186
945_044.mp4,Deepfakes,h264,18,1,6759299,21432611
945_044.mp4,Deepfakes,h264,28,1,1855263,5882732
945_044.mp4,Deepfakes,h264,38,1,502875,1594535
945_044.mp4,Deepfakes,hevc,18,1,990284,3140026
945_044.mp4,Deepfakes,hevc,28,1,261544,829314
945_044.mp4,Deepfakes,hevc,38,1,95622,303204
945_044.mp4,Deepfakes,av1,20,1,1502780,4765065
945_044.mp4,Deepfakes,av1,30,1,743334,2356991
945_044.mp4,Deepfakes,av1,40,1,341402,1082531
946_049.mp4,Deepfakes,h264,18,1,5090892,9799968
946_049.mp4,Deepfakes,h264,28,1,1505432,2897958
946_049.mp4,Deepfakes,h264,38,1,356275,685830
946_049.mp4,Deepfakes,hevc,18,1,757665,1458506
946_049.mp4,Deepfakes,hevc,28,1,216790,417321
946_049.mp4,Deepfakes,hevc,38,1,77564,149312
946_049.mp4,Deepfakes,av1,20,1,1113908,2144274
946_049.mp4,Deepfakes,av1,30,1,550325,1059376
946_049.mp4,Deepfakes,av1,40,1,267977,515857
947_951.mp4,Deepfakes,h264,18,1,6034593,16117395
947_951.mp4,Deepfakes,h264,28,1,1626986,4345411
947_951.mp4,Deepfakes,h264,38,1,414870,1108050
947_951.mp4,Deepfakes,hevc,18,1,907349,2423378
947_951.mp4,Deepfakes,hevc,28,1,236664,632091
947_951.mp4,Deepfakes,hevc,38,1,81109,216631
947_951.mp4,Deepfakes,av1,20,1,1246110,3328154
947_951.mp4,Deepfakes,av1,30,1,631730,1687248
947_951.mp4,Deepfakes,av1,40,1,295830,790113
948_965.mp4,Deepfakes,h264,18,1,15051426,27217997
948_965.mp4,Deepfakes,h264,28,1,3166128,5725416
948_965.mp4,Deepfakes,h264,38,1,658879,1191474
948_965.mp4,Deepfakes,hevc,18,1,2307713,4173116
948_965.mp4,Deepfakes,hevc,28,1,528890,956411
948_965.mp4,Deepfakes,hevc,38,1,177343,320697
948_965.mp4,Deepfakes,av1,20,1,2651127,4794123
948_965.mp4,Deepfakes,av1,30,1,1321140,2389062
948_965.mp4,Deepfakes,av1,40,1,570270,1031240
949_868.mp4,Deepfakes,h264,18,1,2130661,6090142
949_868.mp4,Deepfakes,h264,28,1,752285,2150284
949_868.mp4,Deepfakes,h264,38,1,265370,758518
949_868.mp4,Deepfakes,hevc,18,1,466624,1333769
949_868.mp4,Deepfakes,hevc,28,1,146134,417701
949_868.mp4,Deepfakes,hevc,38,1,56555,161654
949_868.mp4,Deepfakes,av1,20,1,976508,2791187
949_868.mp4,Deepfakes,av1,30,1,548220,1566996
949_868.mp4,Deepfakes,av1,40,1,276532,790422
950_836.mp4,Deepfakes,h264,18,1,11930657,37929548
950_836.mp4,Deepfakes,h264,28,1,2390255,7599022
950_836.mp4,Deepfakes,h264,38,1,566322,1800434
950_836.mp4,Deepfakes,hevc,18,1,1460137,4642019
950_836.mp4,Deepfakes,hevc,28,1,355344,1129700
950_836.mp4,Deepfakes,hevc,38,1,136436,433755
950_836.mp4,Deepfakes,av1,20,1,1687388,5364490
950_836.mp4,Deepfakes,av1,30,1,887595,2821814
950_836.mp4,Deepfakes,av1,40,1,431554,1371985
951_947.mp4,Deepfakes,h264,18,1,4452392,21816722
951_947.mp4,Deepfakes,h264,28,1,1103717,5408216
951_947.mp4,Deepfakes,h264,38,1,283721,1390237
951_947.mp4,Deepfakes,hevc,18,1,524196,2568561
951_947.mp4,Deepfakes,hevc,28,1,166733,816995
951_947.mp4,Deepfakes,hevc,38,1,71471,350210
951_947.mp4,Deepfakes,av1,20,1,939679,4604429
951_947.mp4,Deepfakes,av1,30,1,513854,2517888
951_947.mp4,Deepfakes,av1,40,1,270641,1326143
952_882.mp4,Deepfakes,h264,18,1,5485370,15998996
952_882.mp4,Deepfakes,h264,28,1,1229141,3584996
952_882.mp4,Deepfakes,h264,38,1,314193,916398
952_882.mp4,Deepfakes,hevc,18,1,719383,2098203
952_882.mp4,Deepfakes,hevc,28,1,209870,612122
952_882.mp4,Deepfakes,hevc,38,1,83926,244786
952_882.mp4,Deepfakes,av1,20,1,969049,2826395
952_882.mp4,Deepfakes,av1,30,1,468276,1365806
952_882.mp4,Deepfakes,av1,40,1,225283,657076
953_974.mp4,Deepfakes,h264,18,1,8302503,14570893
953_974.mp4,Deepfakes,h264,28,1,2667265,4681051
953_974.mp4,Deepfakes,h264,38,1,709663,1245460
953_974.mp4,Deepfakes,hevc,18,1,1911789,3355191
953_974.mp4,Deepfakes,hevc,28,1,474586,832900
953_974.mp4,Deepfakes,hevc,38,1,133975,235127
953_974.mp4,Deepfakes,av1,20,1,2940981,5161422
953_974.mp4,Deepfakes,av1,30,1,1441000,2528955
953_974.mp4,Deepfakes,av1,40,1,680324,1193969
954_976.mp4,Deepfakes,h264,18,1,2455101,4615591
954_976.mp4,Deepfakes,h264,28,1,844750,1588131
954_976.mp4,Deepfakes,h264,38,1,269328,506338
954_976.mp4,Deepfakes,hevc,18,1,510313,959390
954_976.mp4,Deepfakes,hevc,28,1,139017,261353
954_976.mp4,Deepfakes,hevc,38,1,44519,83697
954_976.mp4,Deepfakes,av1,20,1,751544,1412904
954_976.mp4,Deepfakes,av1,30,1,429377,807230
954_976.mp4,Deepfakes,av1,40,1,216844,407668
955_078.mp4,Deepfakes,h264,18,1,2272062,6032325
955_078.mp4,Deepfakes,h264,28,1,730816,1940319
955_078.mp4,Deepfakes,h264,38,1,214877,570500
955_078.mp4,Deepfakes,hevc,18,1,501419,1331270
955_078.mp4,Deepfakes,hevc,28,1,141211,374917
955_078.mp4,Deepfakes,hevc,38,1,44213,117387
955_078.mp4,Deepfakes,av1,20,1,679177,1803217
955_078.mp4,Deepfakes,av1,30,1,385990,1024806
955_078.mp4,Deepfakes,av1,40,1,191473,508362
956_958.mp4,Deepfakes,h264,18,1,3075760,8335311
956_958.mp4,Deepfakes,h264,28,1,1061402,2876401
956_958.mp4,Deepfakes,h264,38,1,318439,862971
956_958.mp4,Deepfakes,hevc,18,1,586723,1590022
956_958.mp4,Deepfakes,hevc,28,1,166737,451858
956_958.mp4,Deepfakes,hevc,38,1,54384,147383
956_958.mp4,Deepfakes,av1,20,1,1097622,2974557
956_958.mp4,Deepfakes,av1,30,1,599360,1624268
956_958.mp4,Deepfakes,av1,40,1,289965,785807
957_959.mp4,Deepfakes,h264,18,1,15222789,26513024
957_959.mp4,Deepfakes,h264,28,1,4158133,7242082
957_959.mp4,Deepfakes,h264,38,1,1078309,1878055
957_959.mp4,Deepfakes,hevc,18,1,2711983,4723372
957_959.mp4,Deepfakes,hevc,28,1,679403,1183294
957_959.mp4,Deepfakes,hevc,38,1,215555,375425
957_959.mp4,Deepfakes,av1,20,1,3568543,6215213
957_959.mp4,Deepfakes,av1,30,1,1798993,3133247
957_959.mp4,Deepfakes,av1,40,1,845618,1472785
958_956.mp4,Deepfakes,h264,18,1,3229476,6329774
958_956.mp4,Deepfakes,h264,28,1,1073887,2104819
958_956.mp4,Deepfakes,h264,38,1,293141,574558
958_956.mp4,Deepfakes,hevc,18,1,770270,1509731
958_956.mp4,Deepfakes,hevc,28,1,189987,372376
958_956.mp4,Deepfakes,hevc,38,1,56680,111093
958_956.mp4,Deepfakes,av1,20,1,1618976,3173194
958_956.mp4,Deepfakes,av1,30,1,828390,1623646
958_956.mp4,Deepfakes,av1,40,1,376982,738885
959_957.mp4,Deepfakes,h264,18,1,11909964,23919180
959_957.mp4,Deepfakes,h264,28,1,3500924,7031024
959_957.mp4,Deepfakes,h264,38,1,1022636,2053796
959_957.mp4,Deepfakes,hevc,18,1,2180468,4379107
959_957.mp4,Deepfakes,hevc,28,1,638856,1283036
959_957.mp4,Deepfakes,hevc,38,1,219317,440462
959_957.mp4,Deepfakes,av1,20,1,3305380,6638305
959_957.mp4,Deepfakes,av1,30,1,1754801,3524227
959_957.mp4,Deepfakes,av1,40,1,848118,1703304
960_999.mp4,Deepfakes,h264,18,1,5374706,7726140
960_999.mp4,Deepfakes,h264,28,1,1583444,2276202
960_999.mp4,Deepfakes,h264,38,1,440748,633576
960_999.mp4,Deepfakes,hevc,18,1,943933,1356905
960_999.mp4,Deepfakes,hevc,28,1,260322,374213
960_999.mp4,Deepfakes,hevc,38,1,95406,137147
960_999.mp4,Deepfakes,av1,20,1,1493861,2147426
960_999.mp4,Deepfakes,av1,30,1,762461,1096038
960_999.mp4,Deepfakes,av1,40,1,375794,540205
961_069.mp4,Deepfakes,h264,18,1,4808254,6471110
961_069.mp4,Deepfakes,h264,28,1,1120979,1508652
961_069.mp4,Deepfakes,h264,38,1,254176,342079
961_069.mp4,Deepfakes,hevc,18,1,594754,800440
961_069.mp4,Deepfakes,hevc,28,1,172346,231949
961_069.mp4,Deepfakes,hevc,38,1,73371,98746
961_069.mp4,Deepfakes,av1,20,1,690483,929276
961_069.mp4,Deepfakes,av1,30,1,347861,468163
961_069.mp4,Deepfakes,av1,40,1,174488,234833
962_929.mp4,Deepfakes,h264,18,1,1845904,3537983
962_929.mp4,Deepfakes,h264,28,1,644850,1235963
962_929.mp4,Deepfakes,h264,38,1,196552,376725
962_929.mp4,Deepfakes,hevc,18,1,375264,719256
962_929.mp4,Deepfakes,hevc,28,1,101476,194497
962_929.mp4,Deepfakes,hevc,38,1,38239,73292
962_929.mp4,Deepfakes,av1,20,1,609358,1167938
962_929.mp4,Deepfakes,av1,30,1,333963,640096
962_929.mp4,Deepfakes,av1,40,1,170697,327171
963_879.mp4,Deepfakes,h264,18,1,2354921,6790024
963_879.mp4,Deepfakes,h264,28,1,721163,2079354
963_879.mp4,Deepfakes,h264,38,1,185099,533704
963_879.mp4,Deepfakes,hevc,18,1,403452,1163287
963_879.mp4,Deepfakes,hevc,28,1,113326,326759
963_879.mp4,Deepfakes,hevc,38,1,44503,128317
963_879.mp4,Deepfakes,av1,20,1,816960,2355569
963_879.mp4,Deepfakes,av1,30,1,437953,1262766
963_879.mp4,Deepfakes,av1,40,1,218855,631033
964_174.mp4,Deepfakes,h264,18,1,4191018,3937811
964_174.mp4,Deepfakes,h264,28,1,1282099,1204639
964_174.mp4,Deepfakes,h264,38,1,318871,299606
964_174.mp4,Deepfakes,hevc,18,1,796715,748581
964_174.mp4,Deepfakes,hevc,28,1,242674,228013
964_174.mp4,Deepfakes,hevc,38,1,93170,87541
964_174.mp4,Deepfakes,av1,20,1,2026472,1904040
964_174.mp4,Deepfakes,av1,30,1,1064180,999886
964_174.mp4,Deepfakes,av1,40,1,518651,487316
965_948.mp4,Deepfakes,h264,18,1,10379501,15050277
965_948.mp4,Deepfakes,h264,28,1,2652697,3846411
965_948.mp4,Deepfakes,h264,38,1,577254,837019
965_948.mp4,Deepfakes,hevc,18,1,1415868,2053009
965_948.mp4,Deepfakes,hevc,28,1,369404,535636
965_948.mp4,Deepfakes,hevc,38,1,133508,193588
965_948.mp4,Deepfakes,av1,20,1,1874265,2717685
965_948.mp4,Deepfakes,av1,30,1,950735,1378567
965_948.mp4,Deepfakes,av1,40,1,454713,659334
966_988.mp4,Deepfakes,h264,18,1,2339426,4257757
966_988.mp4,Deepfakes,h264,28,1,835249,1520154
966_988.mp4,Deepfakes,h264,38,1,246930,449414
966_988.mp4,Deepfakes,hevc,18,1,610271,1110695
